Index,Height(Inches),,Weight(Pounds),,,,
20677,65.90871,167.4081234,100.8179,,,,
20678,69.61291,176.8167914,143.8929,,,,
20679,65.97906,167.5868124,131.2483,,,,
20680,64.15687,162.9584498,121.6986,,,,
20681,68.2467,173.346618,129.0825,,,,
20682,67.07394,170.3678076,113.9007,,,,
20683,66.08619,167.8589226,123.5496,,,,
20684,68.43739,173.8309706,107.3327,,,,
20685,69.43772,176.3718088,117.4397,,,,
20686,68.81411,174.7878394,140.5039,,,,
20687,66.23749,168.2432246,130.4565,,,,
20688,67.36339,171.1030106,135.7808,,,,
20689,68.93254,175.0886516,121.3642,,,,
20690,67.86058,172.3658732,111.123,,,,
20691,68.66247,174.4026738,134.825,,,,
20692,68.4129,173.768766,130.3184,,,,
20693,63.90356,162.3150424,101.9503,,,,
20694,69.56018,176.6828572,118.6513,,,,
20695,69.81143,177.3210322,117.3253,,,,
20696,68.55186,174.1217244,142.7701,,,,
20697,66.14069,167.9973526,111.9785,,,,
20698,68.79393,174.7365822,127.0587,,,,
20699,62.67467,159.1936618,108.2196,,,,
20700,68.24157,173.3335878,126.3228,,,,
20701,70.13299,178.1377946,125.7628,,,,
20702,68.83759,174.8474786,128.3162,,,,
20703,69.20668,175.7849672,126.8811,,,,
20704,63.01224,160.0510896,123.2124,,,,
20705,68.7409,174.601886,140.5609,,,,
20706,66.94988,170.0526952,121.3932,,,,
20707,70.13604,178.1455416,132.7095,,,,
20708,68.11161,173.0034894,121.1428,,,,
20709,66.58893,169.1358822,118.2131,,,,
20710,69.98813,177.7698502,128.2565,,,,
20711,66.52501,168.9735254,120.0478,,,,
20712,65.2536,165.744144,142.5526,,,,
20713,68.66702,174.4142308,140.5596,,,,
20714,71.383,181.31282,149.9544,,,,
20715,66.58224,169.1188896,123.0901,,,,
20716,66.50775,168.929685,122.9845,,,,
20717,67.13954,170.5344316,113.5739,,,,
20718,68.33274,173.5651596,137.9826,,,,
20719,66.69458,169.4042332,110.1558,,,,
20720,68.21523,173.2666842,113.6369,,,,
20721,66.0808,167.845232,131.0879,,,,
20722,69.46013,176.4287302,116.5407,,,,
20723,68.46971,173.9130634,128.2455,,,,
20724,68.51333,174.0238582,101.2957,,,,
20725,69.10467,175.5258618,126.8762,,,,
20726,67.91609,172.5068686,125.1615,,,,
20727,67.02882,170.2532028,143.6948,,,,
20728,66.08997,167.8685238,111.3684,,,,
20729,65.02401,165.1609854,130.3431,,,,
20730,68.27428,173.4166712,121.8474,,,,
20731,67.35413,171.0794902,129.3491,,,,
20732,66.36083,168.5565082,120.4201,,,,
20733,68.43123,173.8153242,121.1875,,,,
20734,67.40001,171.1960254,121.7106,,,,
20735,69.1343,175.601122,143.8484,,,,
20736,67.3171,170.985434,139.03,,,,
20737,73.1971,185.920634,157.1585,,,,
20738,68.39262,173.7172548,110.6509,,,,
20739,66.29361,168.3857694,129.1393,,,,
20740,69.09153,175.4924862,123.9906,,,,
20741,68.08869,172.9452726,121.8243,,,,
20742,69.84933,177.4172982,128.1401,,,,
20743,67.6024,171.710096,133.6571,,,,
20744,69.71303,177.0710962,149.4977,,,,
20745,66.84285,169.780839,117.0056,,,,
20746,66.65337,169.2995598,112.7847,,,,
20747,68.88409,174.9655886,124.0698,,,,
20748,70.70338,179.5865852,119.2585,,,,
20749,66.20185,168.152699,112.3781,,,,
20750,66.31546,168.4412684,119.0874,,,,
20751,67.41672,171.2384688,113.6532,,,,
20752,69.90956,177.5702824,140.9595,,,,
20753,67.68745,171.926123,109.4462,,,,
20754,66.35603,168.5443162,124.8582,,,,
20755,64.29036,163.2975144,129.8863,,,,
20756,69.06878,175.4347012,146.3358,,,,
20757,66.89343,169.9093122,136.7567,,,,
20758,66.4584,168.804336,98.04174,,,,
20759,68.8269,174.820326,130.6512,,,,
20760,66.65183,169.2956482,134.0198,,,,
20761,63.84789,162.1736406,128.9473,,,,
20762,65.79543,167.1203922,119.418,,,,
20763,66.25942,168.2989268,94.20537,,,,
20764,68.35371,173.6184234,133.6204,,,,
20765,70.8435,179.94249,120.1922,,,,
20766,66.63549,169.2541446,116.47,,,,
20767,69.36633,176.1904782,142.61,,,,
20768,67.36309,171.1022486,112.8032,,,,
20769,69.12732,175.5833928,120.6275,,,,
20770,65.03504,165.1890016,115.4154,,,,
20771,69.06645,175.428783,119.3467,,,,
20772,67.35099,171.0715146,126.3068,,,,
20773,66.63538,169.2538652,125.8876,,,,
20774,66.49659,168.9013386,127.904,,,,
20775,69.098,175.50892,124.0368,,,,
20776,68.42363,173.7960202,149.2454,,,,
20777,68.12064,173.0264256,139.9387,,,,
20778,69.58767,176.7526818,125.8239,,,,
20779,66.34056,168.5050224,125.5225,,,,
20780,68.89947,175.0046538,153.7886,,,,
20781,67.47147,171.3775338,142.1622,,,,
20782,68.33028,173.5589112,135.5338,,,,
20783,65.90128,167.3892512,135.2264,,,,
20784,68.73695,174.591853,127.4165,,,,
20785,67.98409,172.6795886,122.7703,,,,
20786,65.63064,166.7018256,109.6107,,,,
20787,68.03278,172.8032612,148.5683,,,,
20788,68.65828,174.3920312,124.3302,,,,
20789,68.63764,174.3396056,128.7478,,,,
20790,67.32521,171.0060334,105.1839,,,,
20791,64.78784,164.5611136,126.1355,,,,
20792,67.67246,171.8880484,130.4082,,,,
20793,68.72131,174.5521274,139.5527,,,,
20794,67.35886,171.0915044,107.6427,,,,
20795,68.01738,172.7641452,123.0304,,,,
20796,67.93165,172.546391,128.936,,,,
20797,66.67783,169.3616882,123.5636,,,,
20798,68.67803,174.4421962,136.5982,,,,
20799,70.36756,178.7336024,134.6182,,,,
20800,67.51615,171.491021,132.9171,,,,
20801,66.75303,169.5526962,132.5747,,,,
20802,69.96302,177.7060708,127.5174,,,,
20803,66.93841,170.0235614,115.9348,,,,
20804,68.11271,173.0062834,130.5024,,,,
20805,63.94913,162.4307902,114.6628,,,,
20806,68.91814,175.0520756,147.3669,,,,
20807,67.2232,170.746928,114.4928,,,,
20808,69.55046,176.6581684,133.7412,,,,
20809,68.68863,174.4691202,129.8662,,,,
20810,70.7747,179.767738,138.641,,,,
20811,69.07808,175.4583232,148.7933,,,,
20812,68.33838,173.5794852,141.2387,,,,
20813,65.5871,166.591234,126.7083,,,,
20814,69.2935,176.00549,139.4127,,,,
20815,68.89933,175.0042982,125.6523,,,,
20816,65.81485,167.169719,99.77933,,,,
20817,67.20659,170.7047386,125.993,,,,
20818,66.51348,168.9442392,127.1042,,,,
20819,67.55072,171.5788288,134.551,,,,
20820,68.23821,173.3250534,118.6372,,,,
20821,66.4512,168.786048,110.1362,,,,
20822,68.54449,174.1030046,141.4482,,,,
20823,68.6177,174.288958,122.9561,,,,
20824,64.08191,162.7680514,102.7885,,,,
20825,65.56492,166.5348968,123.1351,,,,
20826,67.21104,170.7160416,115.6723,,,,
20827,66.10932,167.9176728,126.3925,,,,
20828,68.9513,175.136302,143.6607,,,,
20829,67.49786,171.4445644,131.6653,,,,
20830,67.93624,172.5580496,139.3751,,,,
20831,65.95214,167.5184356,130.4147,,,,
20832,68.68249,174.4535246,151.5916,,,,
20833,69.18583,175.7320082,124.8504,,,,
20834,70.94061,180.1891494,142.0348,,,,
20835,69.47461,176.4655094,138.1862,,,,
20836,67.12497,170.4974238,113.1001,,,,
20837,68.57401,174.1779854,125.5023,,,,
20838,65.39763,166.1099802,132.4789,,,,
20839,68.35258,173.6155532,137.1238,,,,
20840,67.56785,171.622339,136.4769,,,,
20841,69.52703,176.5986562,123.4405,,,,
20842,67.54305,171.559347,105.1903,,,,
20843,63.49236,161.2705944,114.9085,,,,
20844,68.98626,175.2251004,126.71,,,,
20845,67.55391,171.5869314,121.5587,,,,
20846,64.6396,164.184584,115.1491,,,,
20847,69.82904,177.3657616,136.2695,,,,
20848,67.85076,172.3409304,113.2082,,,,
20849,67.23771,170.7837834,125.3433,,,,
20850,69.38105,176.227867,139.5524,,,,
20851,65.41584,166.1562336,121.8604,,,,
20852,66.96076,170.0803304,119.1984,,,,
20853,65.26585,165.775259,117.7246,,,,
20854,69.31322,176.0555788,119.5252,,,,
20855,67.70408,171.9683632,122.2612,,,,
20856,68.08721,172.9415134,129.7701,,,,
20857,68.26197,173.3854038,125.9953,,,,
20858,67.36362,171.1035948,121.8119,,,,
20859,68.73217,174.5797118,131.316,,,,
20860,69.14267,175.6223818,111.1968,,,,
20861,68.56673,174.1594942,136.4706,,,,
20862,68.1929,173.209966,120.5822,,,,
20863,69.5696,176.706784,121.1881,,,,
20864,70.8464,179.949856,137.1416,,,,
20865,67.82872,172.2849488,127.2809,,,,
20866,67.03478,170.2683412,108.5558,,,,
20867,67.81671,172.2544434,129.7571,,,,
20868,70.03848,177.8977392,138.9428,,,,
20869,66.9821,170.134534,127.2445,,,,
20870,65.79107,167.1093178,129.8116,,,,
20871,70.02914,177.8740156,142.6562,,,,
20872,69.58224,176.7388896,132.0934,,,,
20873,66.87147,169.8535338,115.1241,,,,
20874,66.91792,169.9715168,127.8387,,,,
20875,67.645,171.8183,121.3585,,,,
20876,68.65355,174.380017,119.0566,,,,
20877,66.91671,169.9684434,130.2133,,,,
20878,70.15303,178.1886962,141.003,,,,
20879,73.57982,186.8927428,148.162,,,,
20880,67.98141,172.6727814,124.7923,,,,
20881,71.49609,181.6000686,145.3407,,,,
20882,69.85855,177.440717,131.7066,,,,
20883,68.11629,173.0153766,109.1855,,,,
20884,70.19549,178.2965446,136.493,,,,
20885,68.90094,175.0083876,103.5978,,,,
20886,70.63071,179.4020034,129.0681,,,,
20887,67.51818,171.4961772,126.5297,,,,
20888,66.18712,168.1152848,136.2942,,,,
20889,69.09528,175.5020112,134.2318,,,,
20890,65.42299,166.1743946,105.5537,,,,
20891,65.48038,166.3201652,115.372,,,,
20892,66.9465,170.04411,113.8431,,,,
20893,68.70316,174.5060264,125.9352,,,,
20894,66.07277,167.8248358,123.7771,,,,
20895,69.44961,176.4020094,110.8748,,,,
20896,68.81836,174.7986344,104.8678,,,,
20897,69.50743,176.5488722,105.3865,,,,
20898,67.82486,172.2751444,118.2755,,,,
20899,67.69081,171.9346574,143.7724,,,,
20900,68.29836,173.4778344,129.3948,,,,
20901,68.67553,174.4358462,120.7367,,,,
20902,65.8428,167.240712,122.3581,,,,
20903,68.03516,172.8093064,124.0374,,,,
20904,65.75933,167.0286982,145.1502,,,,
20905,70.38122,178.7682988,133.3322,,,,
20906,67.40825,171.216955,132.4084,,,,
20907,69.96042,177.6994668,126.2582,,,,
20908,68.28036,173.4321144,130.5773,,,,
20909,68.78403,174.7114362,111.5448,,,,
20910,67.91698,172.5091292,128.8497,,,,
20911,69.37666,176.2167164,137.7729,,,,
20912,66.74216,169.5250864,117.4347,,,,
20913,68.1985,173.22419,135.4972,,,,
20914,63.58869,161.5152726,125.2844,,,,
20915,73.25534,186.0685636,129.3863,,,,
20916,67.70295,171.965493,110.3234,,,,
20917,65.97536,167.5774144,105.0947,,,,
20918,69.81239,177.3234706,134.9831,,,,
20919,68.86872,174.9265488,123.426,,,,
20920,72.74547,184.7734938,148.5568,,,,
20921,68.30771,173.5015834,129.105,,,,
20922,66.76693,169.5880022,124.0618,,,,
20923,67.44946,171.3216284,123.4784,,,,
20924,69.7046,177.049684,141.6202,,,,
20925,68.97441,175.1950014,103.9181,,,,
20926,67.75058,172.0864732,135.2187,,,,
20927,66.8731,169.857674,124.1057,,,,
20928,70.45912,178.9661648,121.7787,,,,
20929,70.71713,179.6215102,138.8325,,,,
20930,65.65535,166.764589,118.4649,,,,
20931,71.45237,181.4890198,136.8498,,,,
20932,69.00661,175.2767894,131.4449,,,,
20933,64.07452,162.7492808,139.9216,,,,
20934,69.47642,176.4701068,135.5616,,,,
20935,69.52284,176.5880136,129.724,,,,
20936,64.89822,164.8414788,131.9576,,,,
20937,70.70905,179.600987,134.3203,,,,
20938,70.19814,178.3032756,125.1643,,,,
20939,67.76234,172.1163436,130.1309,,,,
20940,67.21866,170.7353964,135.3954,,,,
20941,67.54948,171.5756792,111.8586,,,,
20942,68.13277,173.0572358,139.2003,,,,
20943,68.84252,174.8600008,126.0857,,,,
20944,68.97585,175.198659,137.8195,,,,
20945,67.17762,170.6311548,99.13368,,,,
20946,67.76576,172.1250304,131.2841,,,,
20947,69.05508,175.3999032,132.9015,,,,
20948,68.30757,173.5012278,135.9473,,,,
20949,67.32683,171.0101482,123.4861,,,,
20950,67.29407,170.9269378,117.8979,,,,
20951,66.63257,169.2467278,126.1084,,,,
20952,66.94794,170.0477676,107.183,,,,
20953,68.13987,173.0752698,133.2584,,,,
20954,65.21117,165.6363718,101.1071,,,,
20955,68.03769,172.8157326,119.4935,,,,
20956,67.26932,170.8640728,128.9103,,,,
20957,69.77352,177.2247408,141.6894,,,,
20958,69.23863,175.8661202,125.2157,,,,
20959,68.7891,174.724314,114.34,,,,
20960,67.26289,170.8477406,117.1026,,,,
20961,69.29545,176.010443,132.6378,,,,
20962,67.5793,171.651422,112.7331,,,,
20963,67.21365,170.722671,108.0763,,,,
20964,69.62993,176.8600222,140.0795,,,,
20965,67.00026,170.1806604,125.4628,,,,
20966,67.93443,172.5534522,122.1726,,,,
20967,73.47464,186.6255856,134.996,,,,
20968,71.5009,181.612286,148.2703,,,,
20969,67.5436,171.560744,124.5961,,,,
20970,71.49304,181.5923216,128.6835,,,,
20971,68.1677,173.145958,130.5834,,,,
20972,68.65009,174.3712286,127.7241,,,,
20973,66.04619,167.7573226,112.1905,,,,
20974,67.31327,170.9757058,122.8993,,,,
20975,67.86012,172.3647048,116.6222,,,,
20976,69.42007,176.3269778,128.9863,,,,
20977,68.38556,173.6993224,133.6644,,,,
20978,69.91327,177.5797058,118.2455,,,,
20979,68.8823,174.961042,138.4001,,,,
20980,64.05944,162.7109776,115.5782,,,,
20981,69.73048,177.1154192,126.5238,,,,
20982,68.632,174.32528,135.6997,,,,
20983,69.40445,176.287303,137.5303,,,,
20984,66.00545,167.653843,132.9691,,,,
20985,67.12871,170.5069234,128.9781,,,,
20986,67.54768,171.5711072,115.0198,,,,
20987,69.18741,175.7360214,122.9827,,,,
20988,65.72702,166.9466308,115.7926,,,,
20989,67.85686,172.3564244,110.7137,,,,
20990,67.32954,171.0170316,113.4872,,,,
20991,67.30146,170.9457084,143.8451,,,,
20992,66.33349,168.4870646,107.1243,,,,
20993,68.22832,173.2999328,133.2817,,,,
20994,64.45511,163.7159794,117.3622,,,,
20995,67.87195,172.394753,149.4365,,,,
20996,69.92163,177.6009402,125.4082,,,,
20997,62.8062,159.527748,107.3401,,,,
20998,69.3377,176.117758,151.2393,,,,
20999,66.60043,169.1650922,130.1472,,,,
21000,70.53369,179.1555726,140.2407,,,,
21001,68.84104,174.8562416,122.8631,,,,
21002,67.22118,170.7417972,124.7784,,,,
21003,69.1338,175.599852,131.5248,,,,
21004,70.23848,178.4057392,138.5036,,,,
21005,69.10331,175.5224074,125.7452,,,,
21006,70.4064,178.832256,138.0741,,,,
21007,66.66478,169.3285412,139.0241,,,,
21008,70.33089,178.6404606,164.4539,,,,
21009,70.78331,179.7896074,141.8412,,,,
21010,66.83722,169.7665388,121.0509,,,,
21011,65.8839,167.345106,112.9256,,,,
21012,67.51176,171.4798704,137.9948,,,,
21013,71.21095,180.875813,156.0802,,,,
21014,67.16471,170.5983634,135.2937,,,,
21015,67.49059,171.4260986,132.7359,,,,
21016,69.13583,175.6050082,118.2087,,,,
21017,66.44838,168.7788852,121.7145,,,,
21018,67.03679,170.2734466,143.9542,,,,
21019,66.66855,169.338117,116.5589,,,,
21020,69.36123,176.1775242,127.5953,,,,
21021,68.92478,175.0689412,137.2977,,,,
21022,69.70613,177.0535702,144.1729,,,,
21023,66.70216,169.4234864,120.8874,,,,
21024,69.3032,176.030128,132.8515,,,,
21025,68.68207,174.4524578,121.2207,,,,
21026,67.12449,170.4962046,126.3432,,,,
21027,66.92738,169.9955452,116.3508,,,,
21028,71.36236,181.2603944,142.3522,,,,
21029,66.8559,169.813986,106.8363,,,,
21030,69.46283,176.4355882,118.5577,,,,
21031,66.4827,168.866058,114.5936,,,,
21032,72.45414,184.0335156,135.0235,,,,
21033,68.10614,172.9895956,120.628,,,,
21034,65.75378,167.0146012,124.3824,,,,
21035,67.16782,170.6062628,130.0399,,,,
21036,68.57483,174.1800682,129.4804,,,,
21037,67.275,170.8785,122.2215,,,,
21038,66.23984,168.2491936,97.1995,,,,
21039,72.39041,183.8716414,155.1414,,,,
21040,68.82192,174.8076768,129.0373,,,,
21041,67.67589,171.8967606,126.7606,,,,
21042,66.09883,167.8910282,118.7709,,,,
21043,67.79875,172.208825,130.1887,,,,
21044,68.76062,174.6519748,115.7905,,,,
21045,68.86156,174.9083624,136.3079,,,,
21046,71.20733,180.8666182,155.2221,,,,
21047,65.24249,165.7159246,114.9215,,,,
21048,67.33131,171.0215274,112.8186,,,,
21049,67.52803,171.5211962,113.459,,,,
21050,67.1708,170.613832,120.6546,,,,
21051,66.8838,169.884852,138.4066,,,,
21052,67.26462,170.8521348,117.0708,,,,
21053,70.94467,180.1994618,130.2774,,,,
21054,71.15199,180.7260546,133.2351,,,,
21055,69.35701,176.1668054,156.0959,,,,
21056,66.91104,169.9540416,125.0535,,,,
21057,68.07832,172.9189328,122.8732,,,,
21058,65.74579,166.9943066,110.9296,,,,
21059,70.64116,179.4285464,140.3183,,,,
21060,66.02941,167.7147014,112.9351,,,,
21061,68.24326,173.3378804,128.8593,,,,
21062,66.30423,168.4127442,126.4124,,,,
21063,68.49473,173.9766142,134.9166,,,,
21064,67.3683,171.115482,121.4269,,,,
21065,70.00791,177.8200914,135.6339,,,,
21066,70.18312,178.2651248,125.7853,,,,
21067,66.40708,168.6739832,117.1961,,,,
21068,67.79402,172.1968108,122.4405,,,,
21069,68.33103,173.5608162,142.9592,,,,
21070,67.91136,172.4948544,134.3773,,,,
21071,68.75045,174.626143,116.0658,,,,
21072,68.82444,174.8140776,113.8497,,,,
21073,70.64267,179.4323818,152.2908,,,,
21074,65.18174,165.5616196,111.8634,,,,
21075,68.51919,174.0387426,129.3323,,,,
21076,67.53344,171.5349376,124.0318,,,,
21077,68.04198,172.8266292,125.4507,,,,
21078,65.82182,167.1874228,113.6,,,,
21079,70.27834,178.5069836,131.2909,,,,
21080,65.8653,167.297862,128.4877,,,,
21081,66.70285,169.425239,125.9423,,,,
21082,65.88836,167.3564344,122.3566,,,,
21083,72.53781,184.2460374,142.2356,,,,
21084,67.31225,170.973115,117.6954,,,,
21085,68.85556,174.8931224,119.367,,,,
21086,65.30914,165.8852156,125.201,,,,
21087,67.56741,171.6212214,117.1659,,,,
21088,72.28651,183.6077354,124.0883,,,,
21089,69.366,176.18964,126.9316,,,,
21090,71.66938,182.0402252,158.0299,,,,
21091,66.91979,169.9762666,114.0239,,,,
21092,67.89303,172.4482962,145.9459,,,,
21093,66.50206,168.9152324,138.815,,,,
21094,67.5214,171.504356,115.5644,,,,
21095,69.21652,175.8099608,128.049,,,,
21096,71.08246,180.5494484,135.7997,,,,
21097,65.7973,167.125142,113.1585,,,,
21098,68.3417,173.587918,106.9982,,,,
21099,64.74233,164.4455182,113.5996,,,,
21100,68.41921,173.7847934,112.8349,,,,
21101,68.91514,175.0444556,124.1732,,,,
21102,65.84174,167.2380196,85.98927,,,,
21103,68.87032,174.9306128,131.6613,,,,
21104,64.44608,163.6930432,103.521,,,,
21105,67.63533,171.7937382,116.7036,,,,
21106,70.20804,178.3284216,141.9526,,,,
21107,70.98603,180.3045162,139.8524,,,,
21108,68.13106,173.0528924,128.396,,,,
21109,66.16887,168.0689298,127.3745,,,,
21110,67.05542,170.3207668,124.551,,,,
21111,70.75677,179.7221958,131.1854,,,,
21112,70.7158,179.618132,133.8729,,,,
21113,67.69017,171.9330318,117.9684,,,,
21114,71.53849,181.7077646,140.8829,,,,
21115,68.54535,174.105189,126.4914,,,,
21116,65.67176,166.8062704,120.1838,,,,
21117,65.99226,167.6203404,124.6178,,,,
21118,68.65845,174.392463,138.4224,,,,
21119,66.32469,168.4647126,105.8594,,,,
21120,68.44591,173.8526114,119.3537,,,,
21121,69.95113,177.6758702,141.9147,,,,
21122,65.77165,167.059991,111.8653,,,,
21123,67.068,170.35272,120.3728,,,,
21124,64.69653,164.3291862,131.7434,,,,
21125,69.04278,175.3686612,126.7,,,,
21126,67.48211,171.4045594,130.1113,,,,
21127,66.90722,169.9443388,115.2313,,,,
21128,68.75846,174.6464884,119.4879,,,,
21129,67.30096,170.9444384,114.3547,,,,
21130,69.55268,176.6638072,124.3859,,,,
21131,71.05661,180.4837894,149.0296,,,,
21132,69.2149,175.805846,138.0464,,,,
21133,67.82442,172.2740268,122.1716,,,,
21134,68.71809,174.5439486,129.9713,,,,
21135,67.78082,172.1632828,124.843,,,,
21136,64.25649,163.2114846,96.69205,,,,
21137,68.77435,174.686849,145.0052,,,,
21138,66.37859,168.6016186,131.3486,,,,
21139,69.17309,175.6996486,126.2065,,,,
21140,70.34987,178.6886698,133.2638,,,,
21141,66.73457,169.5058078,124.768,,,,
21142,67.61739,171.7481706,127.7756,,,,
21143,67.42499,171.2594746,136.4474,,,,
21144,68.36893,173.6570822,125.469,,,,
21145,70.41579,178.8561066,140.6165,,,,
21146,68.06868,172.8944472,120.743,,,,
21147,67.28263,170.8978802,116.5436,,,,
21148,67.09562,170.4228748,129.5261,,,,
21149,67.12164,170.4889656,116.9111,,,,
21150,66.69727,169.4110658,139.9522,,,,
21151,67.49634,171.4407036,117.8126,,,,
21152,70.01384,177.8351536,135.0441,,,,
21153,65.78477,167.0933158,129.2745,,,,
21154,69.47803,176.4741962,159.105,,,,
21155,66.13543,167.9839922,122.234,,,,
21156,68.43099,173.8147146,146.9206,,,,
21157,67.75061,172.0865494,125.6399,,,,
21158,66.95323,170.0612042,105.2662,,,,
21159,69.32421,176.0834934,129.7352,,,,
21160,68.63523,174.3334842,117.0937,,,,
21161,67.52914,171.5240156,122.7438,,,,
21162,68.96422,175.1691188,126.6954,,,,
21163,66.61586,169.2042844,115.7427,,,,
21164,68.37756,173.6790024,129.5414,,,,
21165,71.01311,180.3732994,127.9603,,,,
21166,68.8398,174.853092,123.6722,,,,
21167,68.2039,173.237906,142.9882,,,,
21168,68.87387,174.9396298,122.7388,,,,
21169,68.56397,174.1524838,120.7988,,,,
21170,69.64694,176.9032276,127.4074,,,,
21171,68.82478,174.8149412,141.8906,,,,
21172,64.48848,163.8007392,129.7648,,,,
21173,69.09307,175.4963978,133.503,,,,
21174,68.432,173.81728,115.0608,,,,
21175,67.72728,172.0272912,130.8804,,,,
21176,68.58961,174.2176094,133.8262,,,,
21177,67.23444,170.7754776,128.1166,,,,
21178,69.16746,175.6853484,132.765,,,,
21179,67.57615,171.643421,126.0391,,,,
21180,65.096,165.34384,119.3788,,,,
21181,65.51027,166.3960858,107.6904,,,,
21182,71.15893,180.7436822,123.3434,,,,
21183,70.48329,179.0275566,138.2703,,,,
21184,68.18618,173.1928972,140.2804,,,,
21185,66.94975,170.052365,135.623,,,,
21186,67.48547,171.4130938,114.2417,,,,
21187,65.02626,165.1667004,105.0766,,,,
21188,68.66772,174.4160088,128.1246,,,,
21189,68.76668,174.6673672,120.2954,,,,
21190,70.72339,179.6374106,144.1367,,,,
21191,68.16494,173.1389476,142.4759,,,,
21192,65.74529,166.9930366,129.1718,,,,
21193,67.60346,171.7127884,135.049,,,,
21194,69.27402,175.9560108,132.8954,,,,
21195,68.96879,175.1807266,122.0169,,,,
21196,68.43776,173.8319104,150.6044,,,,
21197,67.71247,171.9896738,128.9561,,,,
21198,71.63304,181.9479216,138.1379,,,,
